Order,Video,Coder,Sentiment,Activation,Anger,Disgust,Fear,Surprise,Sadness,Happiness
2693,2017 10 25 4,MS,6,6,0,0,0,0,0,0
2694,2017 04 07 4,MS,3,5,0,0,0,0,0,0
2695,2017 09 27 5,MS,2,7,0,0,0,0,0,0
2696,2017 11 20 9,MS,5,5,0,0,0,0,0,0
2697,2017 12 01 6,MS,8,7,1,0,0,0,0,0
2698,2017 06 09 2,MS,6,7,0,0,0,0,0,0
2699,2017 04 07 3,MS,5,4,0,0,0,0,0,0
2700,2017 02 07 7,MS,6,6,0,0,0,0,0,0
2701,2016 12 02 7,MS,3,6,0,0,0,0,0,0
2702,2016 06 15 1,MS,6,4,0,0,0,0,0,0
2703,2016 05 17 2,MS,7,8,0,0,0,0,0,0
2704,2015 06 04 8,MS,3,8,1,0,0,0,0,0
2705,2016 04 14 6,MS,5,5,0,0,0,0,0,0
2706,2015 04 24 1,MS,5,5,0,0,0,0,0,0
2707,2015 05 12 8,MS,3,6,0,0,0,0,0,1
2708,2017 11 20 1,MS,7,7,0,0,0,0,0,0
2709,2017 11 23 4,MS,6,6,0,0,0,0,0,0
2710,2017 03 20 5,MS,3,5,0,0,0,0,0,0
2711,2017 03 20 7,MS,6,6,0,0,0,0,0,0
2712,2015 04 01 9,MS,4,6,0,0,0,0,0,0
2713,2015 04 24 6,MS,3,6,1,0,0,0,0,0
2714,2017 12 05 7,MS,6,7,0,0,0,0,0,0
2715,2017 11 20 2,MS,7,6,0,0,0,0,0,0
2716,2017 06 01 1,MS,5,5,0,0,0,0,0,0
2717,2015 04 29 2,MS,9,6,0,0,0,0,0,1
2718,2017 09 22 4,MS,2,8,0,0,0,0,0,0
2719,2017 06 01 5,MS,2,7,1,1,0,0,0,0
2720,2017 04 12 1,MS,4,6,0,0,0,0,0,0
2721,2017 05 02 8,MS,5,5,0,0,0,0,0,0
2723,2017 11 02 2,JS,3,8,1,1,0,0,0,0
2726,2017 02 10 7,JS,6,6,0,0,0,0,0,0
2730,2016 01 25 3,JS,6,7,0,0,0,0,0,0
2731,2016 03 21 6,JS,4,6,0,0,0,0,0,0
2734,2017 10 05 2,JS,5,5,0,0,0,0,0,0
2735,2017 12 01 2,JS,4,6,1,0,0,0,0,0
2736,2017 09 19 5,JS,5,5,0,0,0,0,0,0
2737,2017 05 18 9,JS,6,5,0,0,0,0,0,0
2738,2016 11 04 1,JS,3,5,1,0,0,0,1,0
2739,2017 02 02 5,JS,6,5,0,0,0,0,0,0
2740,2016 05 12 4,JS,6,6,0,0,0,0,0,0
2741,2016 09 19 0,JS,5,4,0,0,0,0,0,0
2742,2016 02 26 0,JS,4,5,0,0,0,0,0,0
2743,2015 06 04 0,JS,5,6,0,0,0,0,0,0
2744,2015 02 05 6,JS,6,6,0,0,0,0,0,0
2745,2015 03 09 9,JS,5,5,0,0,0,0,0,0
2746,2017 12 05 1,JS,5,6,0,0,0,1,0,0
2747,2017 12 08 9,JS,6,5,0,0,0,0,0,0
2748,2017 04 07 1,JS,4,4,0,1,0,0,0,0
2749,2017 12 08 4,JS,4,6,0,1,0,0,0,0
2750,2015 05 27 9,JS,5,6,0,0,0,0,0,1
2751,2015 06 01 0,JS,5,5,0,0,0,0,0,0
2752,2015 02 25 1,JS,4,7,1,0,0,0,0,0
2753,2017 12 01 5,JS,5,5,0,0,0,0,0,0
2754,2015 04 01 7,JS,3,6,1,0,0,0,0,0
2755,2017 10 17 6,JS,1,7,1,1,0,0,0,0
2756,2017 05 18 1,JS,5,5,0,0,0,0,0,0
2757,2017 10 02 8,JS,3,7,0,1,0,0,0,0
2758,2017 10 02 9,JS,5,5,0,0,0,0,0,0
2759,2017 10 17 2,JS,3,7,1,1,0,0,0,0
2760,2017 10 17 7,JS,4,8,1,0,0,0,0,0
2761,2017 10 30 4,JS,5,5,1,0,0,0,0,0
2763,2017 06 13 5,JS,6,4,0,0,0,0,0,1
2764,2017 02 02 0,JS,8,5,0,0,0,0,0,1
2765,2016 11 29 1,JS,4,6,0,1,0,0,0,0
2766,2016 06 02 1,JS,6,5,0,0,0,0,0,0
2767,2016 05 17 6,JS,6,6,0,0,0,0,0,1
2768,2015 12 07 4,JS,5,3,0,0,0,1,0,0
2769,2016 02 05 6,JS,4,7,0,1,0,0,0,0
2770,2015 03 27 2,JS,4,6,1,1,0,0,0,0
2771,2015 03 09 3,JS,5,5,0,0,0,0,0,0
2772,2017 12 05 7,JS,6,6,1,0,0,0,0,0
2773,2017 11 07 1,JS,4,6,0,0,0,0,0,0
2774,2017 12 05 6,JS,2,8,1,1,0,1,0,0
2775,2017 04 12 5,JS,6,6,0,0,0,0,0,1
2776,2015 04 01 9,JS,4,6,1,1,0,0,0,0
2777,2015 04 24 5,JS,5,5,0,0,0,0,0,0
2778,2015 01 28 5,JS,3,7,1,1,0,0,0,0
2779,2017 12 08 0,JS,5,5,0,0,0,0,0,0
2780,2015 05 15 7,JS,7,4,0,0,0,0,0,0
2781,2017 09 27 8,JS,4,6,1,1,0,0,0,0
2782,2017 09 22 5,JS,5,5,0,0,0,0,0,0
2783,2017 10 25 3,JS,2,8,1,1,0,1,0,0
2784,2017 02 24 9,JS,5,5,0,0,0,0,0,0
2785,2017 10 25 6,JS,3,7,1,1,0,0,0,0
2786,2017 10 17 4,JS,6,7,0,0,0,0,0,0
2787,2017 11 02 1,JS,5,6,0,0,0,0,0,0
2788,2017 06 06 1,JS,6,4,1,0,0,0,0,0
2789,2017 03 20 9,JS,6,4,0,1,0,0,0,0
2790,2016 12 12 9,JS,3,5,1,1,0,0,0,0
2792,2016 09 19 6,JS,5,5,0,0,0,0,0,0
2793,2016 05 12 8,JS,5,6,0,0,0,0,0,0
2794,2016 01 28 9,JS,5,7,0,0,0,0,0,1
2795,2016 01 25 3,JS,6,7,1,0,0,0,0,0
2796,2015 03 12 2,JS,3,7,1,0,0,0,0,0
2797,2015 04 21 0,JS,4,4,1,0,0,0,0,0
2798,2017 12 05 5,JS,6,5,0,0,0,0,0,1
2799,2017 06 01 4,JS,3,6,1,1,0,0,0,0
2800,2017 11 23 9,JS,4,6,1,0,0,0,0,0
2801,2017 11 20 4,JS,5,5,0,0,0,0,0,0
2803,2015 05 27 5,JS,3,6,0,1,0,0,0,0
2804,2017 12 05 6,JS,2,8,1,1,0,1,0,0
2805,2017 12 08 6,JS,4,5,0,0,0,0,0,0
2808,2017 09 19 4,JS,5,6,1,0,0,0,0,0
2809,2017 06 13 0,JS,4,6,0,0,0,0,0,0
2810,2017 10 20 2,JS,8,6,0,0,0,0,0,0
2811,2017 04 07 0,JS,6,4,0,0,0,0,0,0
2812,2017 10 17 0,JS,2,5,0,1,0,0,0,0
2813,2017 11 02 5,JS,3,6,0,1,0,0,0,0
2815,2017 03 20 3,JS,4,3,0,0,0,0,0,0
2816,2017 02 02 6,JS,3,7,1,1,0,0,0,0
2817,2016 12 07 4,JS,3,7,1,1,0,0,0,0
2818,2016 09 28 3,JS,7,7,0,0,0,0,0,0
2819,2016 05 04 7,JS,7,4,0,1,0,0,0,0
2820,2015 06 17 8,JS,2,6,1,1,0,0,0,0
2821,2016 02 02 9,JS,5,6,0,0,0,0,0,0
2822,2015 03 27 0,JS,3,6,1,0,0,0,0,0
2823,2015 06 01 9,JS,5,6,0,0,0,0,0,0
2824,2017 12 08 5,JS,6,4,0,0,0,0,0,0
2825,2017 11 23 2,JS,4,5,1,1,0,0,0,0
2826,2017 12 08 0,JS,5,5,0,0,0,0,0,0
2827,2017 12 05 8,JS,8,7,0,0,0,0,0,1
2828,2015 04 21 6,JS,4,6,1,0,0,0,0,0
2830,2017 11 23 1,JS,7,3,0,0,0,0,0,1
2831,2015 03 24 3,JS,5,5,0,0,0,0,0,0
2834,2017 10 20 3,JS,5,5,0,0,0,0,0,0
2835,2017 06 01 5,JS,4,6,1,1,0,0,0,0
2836,2017 09 22 6,JS,6,7,1,0,0,0,0,0
2837,2017 04 12 6,JS,5,5,0,0,0,0,0,0
2839,2017 10 02 8,JS,3,7,0,1,0,0,0,0
2840,2017 06 06 6,JS,5,6,0,0,0,0,0,0
2841,2017 04 12 8,JS,5,5,0,0,0,0,0,0
2842,2016 11 04 5,JS,5,5,0,0,0,0,0,0
2843,2016 12 12 3,JS,5,7,0,0,0,0,0,0
2844,2016 10 03 6,JS,5,5,0,0,0,0,0,0
2845,2016 04 22 6,JS,5,5,0,1,0,0,0,0
2846,2016 03 21 7,JS,5,5,0,0,1,0,0,0
2847,2016 02 02 8,JS,7,6,0,0,0,0,0,1
2848,2015 03 12 1,JS,3,6,0,0,0,1,0,0
2849,2015 04 21 2,JS,3,6,1,1,0,1,0,0
2850,2017 11 28 1,JS,5,5,0,0,0,0,0,0
2851,2017 12 13 0,JS,2,8,1,1,0,1,0,0
2852,2017 11 28 1,JS,5,4,0,0,0,0,0,0
2853,2017 11 23 9,JS,4,7,0,0,0,1,0,0
2854,2017 11 28 6,JS,4,6,0,0,0,0,0,0
2855,2015 04 29 0,JS,5,6,0,0,0,0,0,0
2856,2017 11 23 3,JS,5,5,0,0,0,0,0,0
2857,2017 12 01 2,JS,4,6,0,1,0,0,0,0
2858,2017 09 22 3,JS,4,5,0,0,0,0,0,0
2859,2015 04 01 6,JS,4,7,1,0,0,0,0,0
2861,2017 06 01 8,JS,6,5,0,0,0,0,0,0
2862,2017 10 25 8,JS,6,5,0,0,0,0,0,0
2863,2017 10 30 0,JS,4,5,0,1,0,0,0,0
2864,2017 10 25 0,JS,3,7,1,1,0,0,0,0
2866,2017 03 23 9,JS,5,5,0,0,0,0,0,0
2867,2017 03 23 2,JS,5,5,0,0,0,0,0,1
2869,2017 02 10 8,JS,5,5,0,0,0,0,0,0
2871,2016 05 17 5,JS,6,6,0,0,0,0,0,0
2872,2016 01 25 1,JS,6,5,0,0,0,0,0,0
2873,2016 02 18 9,JS,5,4,0,0,0,0,0,0
2874,2015 04 21 4,JS,5,5,0,0,0,0,0,0
2875,2015 04 21 8,JS,4,5,1,0,0,0,0,0
2876,2017 06 13 3,JS,5,5,0,0,0,0,0,0
2877,2017 05 15 6,JS,5,5,0,0,0,0,0,0
2878,2017 12 1 3,JS,4,5,0,0,0,0,0,0
2879,2017 03 08 9,JS,5,5,0,0,0,0,0,0
2880,2017 12 05 4,JS,7,5,0,0,0,0,0,0
2881,2015 05 27 9,JS,5,6,0,0,0,0,0,0
2882,2015 02 25 7,JS,6,4,0,0,0,0,0,0
2883,2015 02 05 9,JS,5,6,0,0,0,0,0,0
2884,2015 05 15 0,JS,5,5,0,0,0,0,0,0
2885,2017 11 02 7,JS,2,7,1,1,0,0,0,0
2886,2017 11 02 6,JS,5,5,0,0,0,0,0,0
2887,2017 05 18 5,JS,5,5,0,0,0,0,0,0
2888,2017 03 23 9,JS,3,5,0,1,0,0,0,0
2889,2017 10 30 8,JS,4,5,0,1,0,0,0,0
2890,2017 10 05 3,JS,7,7,0,0,0,0,0,1
2891,2017 10 05 7,JS,5,5,0,0,0,0,0,0
2892,2017 06 20 7,JS,5,5,0,0,0,0,0,0
2893,2017 02 24 2,JS,5,4,0,0,0,1,0,0
